130	3
51	379
179	123
52	105
213	243
4	19
19	9
49	60
48	205
59	56
5	177
217	146
293	346
64	51
96	148
392	797
201	17
29	10
45	361
98	783
46	51
15	65
154	172
130	55
162	281
303	97
95	138
63	54
202	162
6	71
321	70
25	44
187	128
59	526
195	64
258	63
4	11
278	10
282	38
5	86
48	469
21	44
51	39
211	89
297	19
124	39
170	72
157	56
85	132
3	15
600	144
172	85
38	138
239	245
136	27
6	157
250	377
117	423
13	660
267	5
275	94
1	266
429	3
96	493
19	15
42	760
12	320
346	3
279	108
18	234
122	450
369	205
66	205
174	610
66	76
15	267
267	96
153	19
375	64
635	346
43	193
104	200
253	316
869	261
48	77
530	171
176	5
201	67
117	171
52	21
639	3
265	46
9	449
204	775
52	241
251	165
385	247
304	55
270	251
337	247
221	521
35	220
29	39
264	132
13	464
83	3
69	85
201	55
133	203
506	6
192	253
279	192
15	52
171	247
374	326
196	82
200	45
13	149
204	261
564	6
272	60
19	65
238	205
411	8
253	266
64	216
414	8
192	325
85	153
484	38
370	132
268	352
10	297
192	10
3	8
546	17
133	90
171	140
191	423
330	74
7	370
9	657
179	45
12	36
35	669
87	464
469	126
12	191
201	194
57	138
30	129
275	199
190	148
209	201
52	866
275	60
73	367
272	71
255	132
99	35
79	2
92	340
424	253
162	117
14	319
27	747
271	148
139	68
158	57
297	193
174	264
336	60
202	46
725	261
48	493
55	193
256	30
26	423
126	6
90	22
212	193
139	31
346	99
384	90
218	233
621	10
69	199
5	651
364	121
368	164
100	36
275	10
275	294
100	38
294	261
190	292
201	339
194	2
555	39
139	275
206	593
125	90
236	39
192	35
555	85
138	199
199	35
5	874
3	14
118	39
265	320
26	266
26	477
414	90
153	11
141	6
106	171
34	247
162	365
5	248
380	369
162	6
59	3
158	39
62	465
4	143
53	16
769	276
54	2
478	274
89	30
436	460
200	10
13	280
93	55
19	22
7	12
271	71
12	254
26	110
50	458
168	48
55	250
615	793
359	326
12	361
622	466
96	56
118	466
492	493
201	85
16	130
335	3
585	247
509	6
128	6
373	10
222	38
206	36
26	222
17	491
341	3
165	10
226	6
468	74
484	125
486	94
23	6
63	169
226	216
22	44
189	4
20	49
265	74
202	199
47	62
619	85
20	325
131	39
46	848
207	252
474	10
140	484
203	3
197	377
169	193
83	50
250	223
192	193
204	75
201	125
621	351
47	15
204	234
193	592
55	3
94	536
397	264
15	152
279	317
53	218
279	144
55	69
351	199
602	201
190	245
237	71
155	19
38	287
237	591
671	626
585	5
162	325
389	193
374	5
69	8
117	582
269	55
96	550
96	487
201	321
182	10
377	60
190	113
88	55
211	379
164	390
69	513
33	212
100	188
578	427
639	8
35	97
56	85
52	183
283	199
198	74
339	30
444	795
15	379
71	36
124	25
55	172
5	459
117	593
1	426
197	100
25	460
12	484
321	152
267	64
184	467
6	108
42	246
143	5
134	591
205	90
11	803
13	787
195	62
543	397
362	8
103	415
478	351
59	19
444	44
204	199
33	314
133	91
246	839
490	767
389	51
361	171
256	390
422	45
163	21
26	414
122	434
30	453
222	50
159	8
17	831
98	205
64	36
179	99
20	8
357	2
117	46
96	181
117	130
270	12
38	195
117	269
5	130
139	57
43	267
790	64
43	292
99	74
94	38
191	30
130	52
100	52
29	321
250	10
346	85
47	74
174	195
346	76
105	105
624	51
39	90
35	240
304	6
144	10
226	19
399	2
221	5
143	193
96	118
1	68
554	64
683	335
122	484
206	359
26	45
324	126
240	128
246	452
192	657
125	56
247	377
444	130
279	12
294	15
226	60
174	588
213	414
390	171
213	188
270	31
194	60
141	15
204	240
198	94
128	229
47	320
715	85
22	64
631	64
61	90
97	205
258	163
59	205
17	48
53	3
26	369
198	3
356	269
184	61
17	157
97	595
198	253
197	60
479	49
80	111
97	591
61	64
46	113
643	261
584	10
245	85
289	216
232	304
222	60
805	10
270	46
62	460
58	126
202	276
118	71
18	72
100	143
133	143
26	17
342	261
373	144
5	47
610	10
245	15
318	261
39	243
581	51
36	64
141	60
39	30
212	370
10	64
250	3
15	39
345	60
23	4
39	180
251	8
179	457
96	826
30	247
293	201
781	19
145	18
255	215
119	17
117	77
162	253
116	132
297	216
167	44
201	199
58	205
226	36
157	90
212	12
501	8
258	140
211	49
193	247
211	484
1	8
174	52
146	347
6	148
12	181
389	132
47	447
281	51
226	54
211	261
227	270
181	51
3	41
13	51
18	325
468	64
253	38
97	783
21	234
190	21
43	152
205	152
33	163
26	33
179	353
265	8
2	163
144	64
405	3
9	130
45	15
174	489
96	73
90	320
85	152
68	21
133	152
155	68
275	691
96	88
420	84
474	6
143	10
346	146
6	19
211	199
153	15
26	211
110	527
205	464
146	8
33	787
270	111
62	259
30	136
90	16
347	101
117	202
197	658
188	216
238	119
259	8
346	41
232	193
253	8
486	187
1	666
140	6
121	471
63	60
59	35
53	76
15	44
278	11
414	163
237	171
327	177
26	353
90	205
270	2
223	60
87	243
5	290
554	85
3	261
133	64
265	171
2	616
197	366
89	485
346	269
47	394
2	325
96	3
231	41
10	338
188	41
179	182
34	81
263	113
443	60
99	364
62	154
117	61
289	30
245	19
1	5
123	10
474	38
293	3
38	468
564	415
101	10
18	172
182	216
26	509
359	116
165	35
133	71
146	325
290	38
262	185
26	210
245	8
360	345
222	865
2	582
85	489
265	19
13	451
196	36
43	87
270	469
253	74
537	6
3	616
330	3
87	370
3	233
25	7
99	10
13	3
391	57
105	10
5	44
44	298
255	130
364	240
25	796
26	185
26	285
102	143
201	447
38	8
329	105
279	74
246	240
138	6
117	116
235	155
139	154
250	6
9	38
199	62
205	22
17	325
253	458
5	349
15	89
203	60
253	77
207	11
470	2
27	151
339	8
5	356
16	9
423	253
26	68
124	317
3	246
47	378
146	84
117	97
38	62
253	340
42	469
135	55
12	63
58	361
193	113
885	744
110	397
57	464
329	383
159	199
117	467
64	21
26	446
723	140
479	153
188	370
231	5
197	247
212	132
535	466
206	610
190	36
323	261
39	222
172	269
92	111
307	529
119	64
12	82
117	414
690	44
38	186
15	6
140	52
122	171
357	464
474	480
477	180
699	205
87	4
176	52
117	785
172	111
342	56
166	19
246	35
21	193
538	3
204	21
163	3
99	91
164	6
97	168
182	240
2	444
198	488
74	382
6	64
102	18
203	223
84	24
220	215
389	199
85	216
253	70
120	67
46	28
153	21
28	191
91	38
572	153
222	90
127	39
52	8
90	39
141	5
92	21
276	5
116	140
65	199
175	64
228	186
222	246
474	3
83	243
34	77
380	10
256	39
88	381
362	214
212	51
204	45
171	364
96	132
204	51
432	64
48	240
117	383
166	12
26	441
26	51
71	29
26	351
134	60
62	79
256	152
96	338
232	132
736	46
30	169
95	62
12	247
259	45
30	201
193	30
9	55
52	68
222	277
116	3
52	214
213	261
39	126
584	11
14	22
255	21
157	184
48	60
212	545
30	10
43	199
137	224
61	379
43	52
13	129
282	90
733	703
122	125
117	6
201	41
141	121
273	148
816	6
3	126
97	261
187	199
116	458
406	3
2	76
258	5
136	54
185	130
5	58
418	452
162	533
680	67
226	39
364	68
58	456
7	64
39	54
163	414
100	241
41	379
12	64
171	253
391	44
59	41
3	136
55	379
304	130
136	6
299	337
509	193
192	60
346	188
166	8
489	3
71	146
313	50
19	12
96	316
176	64
86	128
58	168
295	464
196	193
201	362
43	275
18	2
39	246
4	511
207	82
24	15
55	63
21	130
47	30
139	638
532	680
238	78
584	8
380	379
71	199
134	275
470	218
278	126
184	164
15	63
232	51
795	435
222	298
124	57
171	442
126	138
63	10
594	64
10	489
201	691
530	52
297	199
35	246
199	100
4	246
171	64
59	5
55	2
5	527
197	171
526	6
253	382
39	39
329	64
134	2
609	44
117	151
212	285
43	6
474	64
191	171
129	38
5	761
198	45
58	446
211	732
21	20
290	54
257	55
83	74
179	30
213	45
135	154
551	793
167	6
5	2
2	55
86	200
28	13
141	144
141	3
136	49
56	191
263	44
194	193
24	132
26	144
479	379
62	470
54	37
120	41
3	863
44	464
143	244
1	50
185	233
9	223
119	125
420	18
65	157
9	370
179	256
38	88
94	5
194	110
206	269
297	155
432	267
279	811
477	6
128	175
233	5
392	287
192	464
137	10
15	520
50	52
204	162
38	351
322	3
366	132
133	385
292	90
2	19
359	5
371	5
498	193
26	35
454	88
292	466
213	172
404	121
290	140
194	55
64	113
32	205
26	3
29	9
321	62
34	44
4	169
201	242
605	44
10	189
35	39
159	128
509	5
43	521
179	117
55	152
227	46
12	304
51	216
31	64
50	199
257	216
385	257
117	240
493	493
204	470
117	282
662	264
140	36
86	793
6	51
6	188
31	444
51	35
289	3
200	21
43	216
172	55
146	377
42	136
755	10
94	162
205	189
179	400
58	858
13	4
99	48
205	123
241	351
96	453
253	55
62	275
172	36
94	212
197	50
117	602
609	140
118	10
58	45
240	51
391	247
13	253
143	90
511	155
141	202
537	3
26	496
26	121
369	19
163	10
165	194
174	30
440	89
193	452
233	2
253	39
198	46
170	172
494	56
6	343
174	574
99	379
13	89
3	480
258	156
37	796
6	25
161	216
211	103
55	211
184	46
51	56
161	513
38	325
52	202
133	63
9	10
117	800
212	74
339	385
162	5
4	256
27	19
468	414
178	5
185	189
29	47
4	292
155	51
337	461
34	51
224	19
138	465
159	828
117	314
117	70
70	359
211	31
677	6
55	21
28	308
127	6
59	617
3	21
474	48
4	794
16	19
294	512
117	56
785	3
213	90
162	21
44	74
217	770
728	443
29	3
196	8
117	496
188	552
212	603
207	172
181	343
18	150
42	6
102	35
3	802
9	22
92	255
13	164
86	199
226	319
133	62
509	3
195	325
359	44
7	217
38	67
49	797
59	243
367	460
95	25
211	51
52	6
117	782
59	466
202	172
329	35
64	39
476	466
766	130
97	51
143	172
99	297
294	630
5	89
15	19
52	319
96	331
7	222
27	10
128	787
4	191
162	199
203	466
5	199
198	784
174	180
174	382
150	216
211	326
645	640
44	27
164	90
122	55
275	153
253	609
359	11
178	193
321	71
213	10
292	10
4	132
27	3
297	85
25	38
1	210
123	367
247	318
134	193
141	155
225	171
56	784
91	202
405	199
9	218
34	88
35	146
257	130
334	51
13	638
13	132
129	429
299	79
87	8
28	251
97	2
36	185
174	15
29	21
279	205
3	146
259	2
12	269
294	356
292	334
28	460
190	90
11	330
153	281
276	90
430	121
116	813
125	246
194	247
30	218
55	68
41	68
324	722
414	24
58	216
292	811
627	188
55	176
124	60
27	267
418	19
39	521
270	90
447	44
36	205
124	71
275	742
84	5
57	13
37	6
270	325
12	39
879	838
197	54
207	261
549	21
478	255
51	606
192	320
201	302
59	229
8	193
347	3
96	186
346	79
640	35
268	39
279	169
201	301
221	41
216	163
85	61
384	2
50	243
96	250
90	68
10	48
2	121
295	6
146	30
48	6
49	269
15	20
184	185
96	138
197	65
686	38
299	82
49	11
486	10
41	17
146	90
220	45
66	120
357	130
265	357
522	8
97	180
105	281
110	35
430	8
133	325
104	10
232	365
115	8
206	240
491	60
28	46
596	338
39	146
59	821
28	90
485	3
414	223
5	247
62	132
507	6
8	383
237	38
205	591
270	482
39	444
364	493
206	89
693	44
4	51
233	723
17	15
20	9
344	829
6	49
369	199
321	255
233	326
265	63
134	513
268	193
43	71
206	171
213	359
17	21
319	47
13	41
210	3
136	3
59	708
408	236
469	526
5	7
256	193
59	188
803	8
270	277
60	51
618	64
142	679
71	152
157	253
123	199
205	261
134	351
21	132
195	36
61	104
204	49
220	44
133	48
62	575
766	55
258	51
103	339
361	10
724	261
52	427
201	427
13	488
33	44
190	10
85	51
51	155
369	3
516	172
39	36
50	45
75	132
3	131
276	24
392	172
51	128
332	10
247	44
215	35
69	39
138	19
513	113
133	187
39	77
645	205
117	157
327	493
372	205
228	74
139	64
184	241
102	317
21	270
326	177
212	512
161	58
361	60
158	205
207	140
96	298
29	86
26	357
11	70
479	342
173	36
321	201
342	447
174	243
222	335
56	193
18	10
104	264
43	68
117	218
15	261
130	152
192	360
46	343
603	130
228	839
458	88
15	71
414	457
159	354
6	471
139	214
26	22
193	512
2	180
50	60
43	185
53	4
128	15
90	339
10	308
57	60
50	8
482	3
131	10
279	30
489	199
37	2
28	68
202	99
146	61
199	216
232	44
26	325
714	105
199	325
28	110
314	253
345	140
44	848
43	349
289	148
133	304
268	21
62	386
62	250
194	188
444	246
581	191
32	269
605	10
212	151
127	13
23	132
622	21
204	19
384	243
119	223
240	320
17	22
162	30
122	443
222	64
60	15
131	8
222	247
42	442
96	4
138	505
586	5
362	6
189	247
68	35
50	702
390	15
174	846
46	325
646	64
8	621
96	610
10	2
366	39
42	377
319	50
267	85
217	51
39	3
185	253
38	567
52	320
91	667
169	6
122	216
101	39
271	35
393	216
57	61
51	243
13	49
226	312
239	63
2	86
265	836
22	130
117	382
359	51
367	51
172	152
447	29
132	15
269	51
99	90
42	519
46	526
2	240
38	205
290	3
2	21
124	55
205	212
32	90
164	64
716	676
26	117
200	532
265	91
159	21
31	505
12	373
202	62
47	61
275	154
296	38
259	402
389	62
295	38
253	52
292	126
43	343
35	193
169	823
174	121
16	338
520	240
48	244
175	199
843	191
281	303
476	51
21	30
569	51
559	85
182	52
167	554
255	216
204	18
283	332
446	193
102	463
230	830
297	27
8	44
177	62
55	195
858	8
132	199
43	383
143	446
95	15
59	603
51	308
469	163
294	19
198	665
10	8
723	101
12	38
447	3
678	8
471	10
117	2
645	282
246	61
38	220
373	397
47	793
101	6
37	434
171	323
23	167
90	54
55	185
525	297
4	183
5	210
12	128
194	21
95	70
14	24
260	155
58	261
170	45
357	64
370	64
21	18
13	52
495	60
32	263
4	18
38	290
458	60
26	218
44	3
233	71
55	38
16	665
134	99
13	61
250	471
704	90
198	8
26	54
252	64
6	326
151	3
33	466
198	211
102	438
95	148
7	814
122	269
174	10
275	253
447	64
134	17
58	140
212	255
32	10
569	180
437	379
295	15
108	55
134	498
130	10
653	255
167	51
21	15
124	45
606	10
43	238
202	476
5	60
47	87
97	480
139	19
536	5
117	438
513	51
551	379
693	612
56	46
596	9
65	169
49	205
101	49
85	56
261	521
49	70
259	784
205	193
150	359
42	68
26	276
55	205
211	488
202	8
201	31
412	189
16	663
11	121
71	44
4	50
290	167
39	548
369	243
125	41
47	505
5	834
513	243
498	338
4	216
41	44
99	11
125	22
17	5
26	5
234	325
91	153
90	105
26	636
47	257
3	35
6	364
42	261
207	13
253	86
65	6
125	829
122	89
205	97
90	254
139	253
214	5
26	39
329	82
202	19
207	269
17	12
17	784
42	74
338	8
127	292
52	185
190	387
33	512
96	282
13	817
623	36
189	521
155	220
179	450
6	137
192	301
68	24
223	8
375	90
250	370
16	21
823	449
443	19
115	6
58	8
203	74
2	129
255	45
281	84
597	247
117	10
103	326
125	60
59	578
39	85
62	38
303	22
32	153
493	60
62	87
233	3
213	171
232	320
653	444
90	55
122	250
11	172
58	6
2	77
59	62
46	11
2	154
59	38
121	37
289	51
134	207
4	248
172	61
70	60
139	35
18	21
367	19
1	126
264	90
294	5
391	52
13	74
256	56
73	152
133	259
15	4
211	78
290	90
686	264
132	63
14	191
8	163
38	30
166	264
171	134
2	74
7	247
461	264
419	56
265	205
31	172
53	110
540	19
4	400
61	6
21	698
7	193
10	52
396	36
232	125
38	152
246	235
23	353
27	48
28	62
143	210
57	37
160	240
213	557
137	39
469	5
212	377
12	157
115	222
291	506
4	480
7	18
187	27
6	74
187	111
532	35
180	38
9	308
188	39
253	199
85	21
163	320
176	846
134	18
23	521
231	6
583	5
188	710
96	296
34	35
7	45
54	128
300	177
53	610
256	194
304	238
143	208
162	354
14	480
96	144
129	460
222	119
99	320
121	19
90	19
293	38
59	382
97	89
171	381
46	71
173	15
1	51
39	56
39	554
2	359
585	64
308	240
384	148
211	61
91	35
141	152
188	61
13	429
34	10
62	65
39	123
11	8
59	325
39	8
42	56
55	192
5	144
59	130
17	35
201	64
501	9
196	163
194	464
411	60
133	191
3	241
134	852
202	30
532	51
296	36
184	155
100	72
116	438
104	189
321	10
205	146
59	309
146	64
53	128
50	132
185	3
345	10
34	172
94	45
192	72
104	148
66	5
361	12
359	66
212	90
194	384
213	152
346	21
185	831
100	237
134	467
26	208
52	4
342	54
23	35
539	240
120	30
200	591
50	835
610	5
1	250
187	245
185	63
150	27
887	264
143	82
12	129
99	665
59	335
335	6
141	171
8	30
50	90
254	785
52	286
51	298
581	39
281	6
207	20
193	5
34	123
46	63
45	113
188	49
222	6
11	52
126	36
30	493
39	224
141	62
100	591
304	38
121	10
159	335
297	347
52	132
212	183
5	4
122	31
237	48
44	8
48	154
96	46
147	3
275	379
255	100
217	585
146	3
254	91
62	222
2	68
39	361
32	199
2	85
9	264
46	44
117	51
49	554
38	91
202	44
96	188
300	38
5	76
195	19
197	359
385	8
294	10
255	90
188	31
199	126
71	68
122	301
86	94
487	11
44	548
85	610
3	151
22	20
329	189
179	470
120	384
238	506
122	214
256	35
218	8
101	56
750	51
92	241
204	7
365	94
433	152
146	240
12	91
86	154
8	2
414	402
4	65
125	65
187	94
116	256
197	421
53	229
122	21
457	88
243	90
160	193
46	21
783	3
333	163
381	35
251	56
167	59
150	64
492	56
64	168
136	36
168	323
140	44
35	74
289	8
268	154
259	118
276	240
22	22
194	681
122	3
568	274
143	264
364	36
143	39
52	47
47	19
270	8
97	82
234	464
281	130
190	466
58	46
227	13
270	35
103	35
213	64
513	245
49	82
58	199
2	298
225	118
414	463
211	3
33	343
298	173
85	438
37	5
86	91
62	30
134	241
195	367
4	223
94	456
238	72
213	216
37	469
52	12
143	94
200	128
101	536
158	241
265	191
5	41
53	314
96	488
895	44
87	63
201	146
102	149
117	60
261	52
59	566
26	12
17	70
137	154
226	10
120	247
176	8
55	61
21	144
219	45
117	347
15	222
71	414
142	218
79	10
447	130
700	193
46	148
150	5
59	246
346	865
63	599
2	247
606	64
134	90
185	164
212	348
4	863
279	229
52	5
185	21
474	72
207	193
281	566
263	483
253	243
107	65
159	169
205	214
317	50
449	121
69	116
46	223
185	51
52	216
249	50
136	5
59	326
30	30
696	96
52	71
53	64
174	251
213	60
30	65
384	44
143	146
87	377
346	164
246	380
335	218
631	51
6	328
358	848
102	70
4	14
7	65
439	797
59	27
514	55
104	82
228	64
744	163
815	51
128	30
488	171
255	857
32	2
323	3
44	96
225	8
167	90
201	126
4	214
290	643
13	240
369	301
385	298
279	370
122	38
162	24
139	873
281	61
185	269
158	38
246	648
46	48
117	353
57	85
195	51
33	155
46	212
200	269
712	8
45	184
2	384
117	104
239	211
117	476
1	110
124	56
88	90
868	261
11	118
75	153
157	89
188	165
200	174
122	345
211	457
135	27
193	240
184	108
2	521
342	132
79	24
570	88
222	164
187	155
127	70
11	60
42	62
50	144
488	9
779	121
90	60
133	74
556	404
9	6
85	520
28	666
33	184
486	171
35	12
85	8
51	148
281	240
3	479
39	28
20	72
27	85
91	216
185	167
206	91
123	126
447	6
865	261
507	10
255	233
26	94
106	10
674	6
524	337
23	51
82	24
159	787
267	89
26	386
51	37
226	85
117	444
198	82
157	44
96	57
539	19
220	19
56	132
247	39
270	74
31	287
48	379
295	171
204	140
47	493
93	379
34	176
192	163
108	58
66	27
597	449
198	441
520	187
129	64
90	50
212	125
293	51
453	88
47	7
233	254
139	155
375	247
58	48
92	10
269	86
484	744
97	199
246	246
133	384
367	6
268	15
134	414
56	29
746	216
47	21
242	123
374	339
389	507
63	63
38	630
422	65
38	275
375	521
232	240
59	90
281	39
7	304
502	346
478	823
59	15
470	64
281	24
184	66
26	833
602	90
17	38
137	245
137	30
489	51
261	60
42	8
274	60
293	848
220	10
478	21
223	3
379	10
202	132
19	72
225	60
9	189
247	223
33	128
122	294
367	286
3	786
2	52
51	866
26	138
134	131
270	370
807	54
217	132
191	183
102	3
159	164
3	10
143	811
182	276
86	421
3	687
45	180
373	64
32	11
183	52
124	370
418	3
106	39
174	3
205	222
295	60
7	201
290	74
268	146
197	90
184	253
520	8
40	44
184	50
134	216
389	513
133	223
501	19
187	297
513	205
38	187
188	108
232	2
90	193
29	17
3	343
55	9
94	508
141	18
380	82
37	73
135	8
200	245
253	60
174	110
225	180
162	154
5	465
5	6
164	186
79	222
153	126
207	325
471	24
194	6
67	5
139	44
24	64
184	38
85	802
279	679
51	360
190	44
118	38
191	117
172	146
52	15
207	76
310	3
52	668
15	130
132	343
106	199
181	149
133	157
258	261
857	116
91	269
197	216
146	74
335	152
122	199
490	493
5	14
92	199
202	343
269	317
323	126
6	255
176	154
106	218
52	528
190	304
15	852
165	44
276	250
117	283
226	100
159	212
8	3
342	64
2	202
22	18
2	714
137	6
622	243
26	297
526	60
157	466
18	22
131	35
275	4
41	52
69	844
98	38
179	205
250	154
50	82
190	246
176	38
69	90
163	39
342	51
102	8
133	186
59	465
689	113
121	38
86	11
777	10
53	185
146	21
122	6
268	10
46	8
83	10
125	463
38	51
26	287
117	768
30	177
45	63
447	10
334	10
110	253
329	247
160	171
267	35
122	220
295	252
58	247
253	19
117	507
44	168
253	61
65	89
226	379
96	45
190	552
367	91
251	10
138	320
189	674
37	64
602	39
27	121
370	309
193	70
298	30
54	47
444	6
102	188
16	10
139	8
137	51
117	408
92	115
246	448
102	205
197	265
374	21
223	521
362	171
268	38
346	325
177	5
369	4
141	90
117	193
33	61
193	618
797	247
212	3
389	5
134	10
28	39
96	110
20	166
27	315
52	164
246	359
715	51
204	370
524	10
187	223
26	645
56	69
51	199
32	118
529	376
289	90
255	434
329	193
359	246
143	222
181	11
150	264
176	847
26	154
31	65
292	326
92	38
98	275
22	128
384	6
100	90
238	64
187	414
3	128
138	91
275	671
34	5
199	831
249	76
268	290
53	44
262	216
293	48
24	465
547	65
290	44
32	414
166	44
3	460
54	44
8	61
23	85
5	94
253	469
59	21
246	44
19	325
258	64
122	749
35	90
262	70
119	36
14	65
157	290
120	451
836	818
49	361
90	152
603	3
34	359
4	105
200	199
549	413
316	10
50	74
48	797
134	246
145	44
667	457
12	55
96	52
141	46
59	163
168	70
528	121
569	41
397	36
55	56
498	36
477	90
254	35
120	3
623	90
99	343
70	21
129	484
1	44
50	222
3	30
117	377
207	171
128	39
56	27
33	89
36	250
275	65
6	354
96	216
329	11
176	180
246	188
5	302
191	266
290	60
258	312
55	451
206	31
322	356
180	10
416	241
606	320
46	172
577	425
2	30
26	301
520	35
141	199
36	115
583	19
522	35
379	381
59	321
50	39
97	21
117	796
3	469
49	3
474	63
581	48
36	12
277	10
32	89
316	76
232	59
4	68
447	11
250	5
90	110
379	421
56	47
117	121
337	10
26	456
487	180
520	257
51	286
42	172
11	448
584	379
26	10
174	371
6	827
22	50
122	165
55	90
6	111
261	212
194	476
606	8
125	316
174	282
222	199
531	56
102	466
695	5
59	469
192	74
96	130
189	282
169	59
13	309
207	44
21	65
5	163
197	254
100	115
115	217
100	762
18	298
79	45
83	209
142	388
474	19
55	22
384	19
48	11
269	5
188	143
5	283
231	205
233	526
259	335
300	505
292	6
174	256
2	275
357	90
184	68
96	31
12	548
23	130
62	314
91	63
117	213
60	211
139	6
414	301
96	422
62	449
150	82
58	505
18	285
603	294
330	35
62	151
211	39
29	51
62	3
42	550
279	407
38	126
200	8
117	12
277	3
516	8
33	140
48	235
156	257
197	163
206	51
206	48
15	797
45	2
482	5
594	10
49	64
6	216
197	153
159	78
187	65
279	111
26	47
226	64
292	324
150	218
232	50
5	444
121	56
7	324
117	634
59	55
198	164
55	325
238	5
367	188
2	222
253	171
43	172
233	506
608	379
117	361
221	15
39	768
39	16
265	6
106	56
127	206
87	552
65	45
470	19
201	35
183	10
197	51
379	55
62	31
174	162
258	6
119	61
96	5
226	247
581	320
86	74
45	6
192	328
22	121
96	699
228	222
368	227
97	19
108	5
46	74
40	17
207	505
294	121
792	421
141	316
330	264
769	466
96	210
207	143
190	193
516	199
246	427
38	189
242	6
474	146
159	147
100	210
212	169
117	549
348	466
276	45
332	472
16	128
205	372
62	105
96	79
52	603
171	39
414	804
374	200
25	15
8	379
447	57
246	52
172	5
90	578
171	51
299	286
342	594
211	9
194	252
179	766
757	35
2	7
4	12
270	208
240	673
98	461
605	5
3	74
13	50
520	21
361	205
173	60
185	591
58	5
5	184
667	166
122	64
28	76
276	369
39	808
11	306
264	302
96	121
194	704
141	38
185	27
204	4
375	56
295	72
267	3
37	101
8	46
71	85
55	202
86	787
96	13
265	96
375	10
96	222
783	612
374	536
85	338
100	238
5	592
21	38
89	10
374	18
27	56
53	255
133	565
432	193
38	61
199	27
595	10
342	146
212	54
318	50
62	60
709	90
770	3
59	121
84	595
369	12
117	52
99	180
92	146
255	4
125	39
130	39
100	151
146	427
96	515
230	10
56	429
211	8
544	45
126	132
91	152
113	193
561	27
389	74
4	85
50	143
95	57
11	335
202	269
179	202
188	6
268	119
36	408
188	10
299	334
359	275
204	70
125	62
279	193
206	216
71	89
688	113
341	6
97	45
594	3
175	3
159	125
233	82
321	193
49	136
444	29
33	6
46	855
380	74
647	121
238	10
50	240
188	594
52	516
11	244
239	186
64	62
599	90
197	32
12	523
18	250
289	169
67	35
200	6
62	354
595	62
59	212
231	250
198	247
57	314
179	216
70	174
38	84
1	672
33	86
227	243
98	82
259	733
192	243
206	498
175	8
245	3
141	73
873	6
42	111
61	603
143	153
46	19
583	18
93	665
21	70
24	90
108	10
35	128
7	21
13	441
477	2
157	15
26	199
539	10
2	83
49	222
92	792
211	19
13	304
293	270
2	216
124	785
96	323
639	121
289	725
291	85
187	31
596	64
117	475
369	101
253	618
62	227
2	94
143	187
121	8
359	731
234	44
95	35
184	630
55	11
539	36
58	797
339	247
115	243
38	587
55	540
29	52
96	72
13	249
117	759
198	105
29	304
628	8
543	3
184	3
10	154
414	51
22	187
370	6
253	148
129	35
38	259
58	148
517	247
139	287
45	90
4	577
15	134
389	401
27	213
321	319
210	105
211	57
15	60
52	78
297	323
157	325
546	10
59	269
51	44
1	74
232	256
162	301
117	319
117	222
26	28
19	784
546	46
167	100
162	347
207	97
162	205
130	548
138	146
26	290
191	205
140	193
212	253
334	38
657	15
33	51
390	155
361	188
62	451
206	174
253	434
194	865
24	193
99	705
190	4
39	6
197	154
4	241
121	45
55	251
155	175
49	172
165	51
134	266
53	595
13	119
78	2
268	62
634	8
635	44
294	320
268	243
56	138
96	245
90	61
99	57
8	56
748	51
59	89
231	188
446	457
275	74
184	33
253	381
277	11
43	36
293	44
47	679
359	188
265	45
30	210
26	261
231	27
647	60
540	612
103	243
542	6
251	118
346	10
139	138
3	203
117	251
55	51
138	264
96	416
188	188
171	269
46	77
506	397
48	253
201	471
143	65
237	251
589	163
55	247
494	8
185	8
225	140
179	36
220	46
96	8
12	148
131	60
174	734
174	250
179	479
340	172
159	241
48	180
117	33
171	49
126	44
334	513
124	434
134	132
262	691
122	565
117	792
117	22
213	3
143	48
184	202
361	628
138	485
253	368
120	731
408	97
27	6
590	132
64	803
205	5
233	100
211	64
187	222
570	144
105	8
255	2
98	77
709	673
50	38
158	130
4	385
52	429
99	188
39	319
889	853
10	153
295	22
139	591
14	382
359	253
279	8
10	314
200	64
15	216
98	480
27	45
71	10
28	4
254	5
282	472
204	39
6	44
246	793
276	123
33	381
487	51
65	94
268	5
255	234
375	469
215	64
608	5
192	144
165	3
117	78
283	15
361	297
3	218
184	216
126	56
277	44
122	367
466	55
239	68
12	21
278	6
610	8
202	35
431	325
283	506
321	172
204	201
130	5
275	223
240	600
202	45
204	6
172	18
17	52
102	137
279	103
120	44
15	90
2	90
79	60
212	199
402	76
138	82
342	703
7	199
361	5
58	38
238	45
299	513
122	52
207	38
69	121
4	5
201	72
20	65
179	84
246	146
117	187
83	218
581	65
369	6
38	3
96	234
375	100
48	320
122	63
118	90
16	48
12	231
39	155
26	408
46	205
240	126
49	21
213	205
141	30
594	60
62	22
255	82
141	41
366	8
267	199
117	241
6	185
232	110
479	11
123	171
55	149
281	469
365	151
401	76
25	243
134	8
162	55
27	65
188	258
54	70
13	111
179	210
203	21
97	665
703	3
94	22
487	64
192	90
4	343
91	6
30	8
268	191
15	3
26	383
42	200
90	30
27	168
96	217
50	35
28	72
139	60
199	187
86	163
92	97
474	131
194	71
43	51
173	320
127	343
2	269
281	5
39	261
